src,dst,instance_limit,lambda_gbps,budget_ms,milp_full_cost,milp_full_sb,milp_fix1_cost,xron_vanilla_cost,xron_fairbatch_cost,milp_full_time,milp_fix1_time,xron_vanilla_time,xron_fairbatch_time
aws:us-east-1,azure:brazilsouth,4,1.0,1000.0,41.58,32.0,41.58,41.58,41.58,0.8412903749999998,0.8248272499999985,0.0007483750000005784,0.0006105829999967227
aws:us-east-1,azure:brazilsouth,4,2.0,100.0,82.62,2.391955493967849,82.62,82.62,82.62,0.8223876250000046,0.8212272920000032,0.0006692089999944528,0.0006989589999761847
aws:us-east-1,azure:brazilsouth,4,2.0,200.0,82.62,8.008192859471599,82.62,82.62,82.62,0.8137847080000142,0.8036802500000135,0.0006625830000075439,0.0006036249999965548
aws:us-east-1,azure:brazilsouth,4,2.0,300.0,82.62,13.624430224975349,82.62,82.62,82.62,0.8394483750000177,0.8104165420000129,0.0006865000000004784,0.0006045410000012907
aws:us-east-1,azure:brazilsouth,4,2.0,500.0,82.62,24.85690495598285,82.62,82.62,82.62,0.8308531250000044,0.8134484170000178,0.0007133750000036798,0.0006151670000065224
aws:us-east-1,azure:brazilsouth,4,2.0,1000.0,82.62,32.0,82.62,82.62,82.62,0.8216247499999838,0.839856750000024,0.0007338750000087657,0.0006084999999984575
aws:us-east-1,azure:brazilsouth,4,3.0,100.0,123.66000000000001,2.5855712523494105,123.66000000000001,123.66000000000001,123.66000000000001,0.8114996660000031,0.8248674579999999,0.0006545000000244272,0.0006064590000107728
aws:us-east-1,azure:brazilsouth,4,3.0,200.0,123.66000000000001,8.656412417762944,123.66000000000001,123.66000000000001,123.66000000000001,0.8158896669999933,0.8066646250000247,0.0006576250000023265,0.0006040410000025531
aws:us-east-1,azure:brazilsouth,4,3.0,300.0,123.66000000000001,14.727253583176477,123.66000000000001,123.66000000000001,123.66000000000001,0.8308616250000114,0.8180443749999995,0.0006811249999998381,0.0006094590000031985
aws:us-east-1,azure:brazilsouth,4,3.0,500.0,123.66000000000001,26.868935914003544,123.66000000000001,123.66000000000001,123.66000000000001,0.8323659579999969,0.8222550830000159,0.0007070829999804573,0.000605041999989453
aws:us-east-1,azure:brazilsouth,4,3.0,1000.0,123.66000000000001,32.0,123.66000000000001,123.66000000000001,123.66000000000001,0.8218181670000035,0.7981174999999894,0.0007344999999929769,0.0006085409999911917
aws:us-east-1,azure:brazilsouth,4,5.0,100.0,205.19999999999996,2.7645943246907585,205.19999999999996,205.19999999999996,205.19999999999996,0.8400892919999876,0.8249307500000214,0.000655334000015273,0.0006065409999962412
aws:us-east-1,azure:brazilsouth,4,5.0,200.0,205.19999999999996,9.255776115465554,205.19999999999996,205.19999999999996,205.19999999999996,0.8182810000000131,0.8096469170000091,0.0006561249999776919,0.000611458999998149
aws:us-east-1,azure:brazilsouth,4,5.0,300.0,205.19999999999996,15.74695790624035,205.19999999999996,205.19999999999996,205.19999999999996,0.8096738330000051,0.8317493330000048,0.0006756660000064585,0.0006064170000001923
aws:us-east-1,azure:brazilsouth,4,5.0,500.0,205.19999999999996,28.729321487789946,205.19999999999996,205.19999999999996,205.19999999999996,0.8152304590000199,0.8190620000000024,0.0007028340000090338,0.0006069589999810887
aws:us-east-1,azure:brazilsouth,4,5.0,1000.0,205.19999999999996,32.0,205.19999999999996,205.19999999999996,205.19999999999996,0.8381751669999744,0.8295602919999965,0.0007497090000185835,0.0006239999999877455
aws:us-east-1,azure:brazilsouth,4,8.0,100.0,416.80800000000005,1.9518583780307672,416.80800000000005,425.1852,425.1852,0.8318301660000031,0.8227153330000192,0.0006592919999945934,0.0006115840000120443
aws:us-east-1,azure:brazilsouth,4,8.0,200.0,416.80800000000005,6.732309952928336,416.80800000000005,425.1852,425.1852,0.8191511670000011,0.8014660839999976,0.0006670839999856071,0.0006151670000065224
aws:us-east-1,azure:brazilsouth,4,8.0,300.0,395.74800000000005,2.0479884853790757,395.74799999999993,425.1852,425.1852,0.813866499999989,0.7945694580000122,0.0006825409999748899,0.0006214999999940574
aws:us-east-1,azure:brazilsouth,4,8.0,500.0,393.31800000000004,2.5681908780096876,393.31800000000004,425.1852,425.1852,0.8339259159999983,0.8372370419999982,0.000707957999992459,0.0006367089999912423
aws:us-east-1,azure:brazilsouth,4,8.0,1000.0,392.57550000000003,2.2098871223401666,392.5755,425.1852,425.1852,0.8559851250000179,0.8173152920000177,0.0007362500000169803,0.0006724590000146691
aws:us-east-1,azure:brazilsouth,4,10.0,100.0,570.3480000000001,1.9707112531899402,570.3480000000003,585.0252,585.0252,0.8098473329999933,0.8305060409999783,0.0006697080000037658,0.0006096249999814063
aws:us-east-1,azure:brazilsouth,4,10.0,200.0,570.3480000000001,6.797298263304057,570.3480000000003,585.0252,585.0252,0.8290069580000079,0.8606616250000059,0.0007836660000180018,0.000747625000002472
aws:us-east-1,azure:brazilsouth,4,10.0,300.0,548.7479999999999,2.0527293549392844,548.7479999999999,585.0252,585.0252,0.8701555830000132,0.8195262919999777,0.0006906670000148551,0.0006273749999934353
aws:us-east-1,azure:brazilsouth,4,10.0,500.0,546.3180000000001,2.5726448641715614,546.3180000000001,585.0252,585.0252,0.844159000000019,0.8189750420000053,0.0007391660000166667,0.000634667000014133
