drop,src,dst,instance_limit,lambda_gbps,budget_ms,feasible_nominal,feasible_dropped,cost_nominal,cost_dropped,cost_rel_change_pct
0.2,azure:southeastasia,gcp:asia-northeast1,2,8.0,500.0,True,True,446.913,452.1024,1.1611655959884761
0.2,azure:southeastasia,gcp:asia-southeast1,2,8.0,500.0,True,True,437.71500000000003,444.20400000000006,1.4824714711627502
0.2,azure:southeastasia,gcp:europe-west1,2,8.0,500.0,True,True,674.0082,707.1600599999999,4.918613749803036
0.2,azure:southeastasia,gcp:southamerica-east1,2,8.0,500.0,True,True,782.3441700000002,812.4454800000002,3.8475790009402133
0.2,azure:southeastasia,gcp:us-east1,2,8.0,500.0,True,True,569.9087999999999,597.4488000000001,4.832352123708248
0.2,azure:southeastasia,gcp:us-west1,2,8.0,500.0,True,True,556.1568,585.8280000000001,5.335042203925244
0.2,azure:westeurope,aws:ap-northeast-1,2,8.0,500.0,True,True,497.50739999999996,529.62264,6.455228605644879
0.2,azure:westeurope,aws:ap-southeast-1,2,8.0,500.0,True,True,536.1228,581.1278399999999,8.394539459989371
0.2,azure:westeurope,aws:eu-west-1,2,8.0,500.0,True,True,321.17400000000004,334.9512,4.289637392815089
0.2,azure:westeurope,aws:sa-east-1,2,8.0,500.0,True,True,481.70789999999994,536.45832,11.365896220510402
0.2,azure:westeurope,aws:us-east-1,2,8.0,500.0,True,True,343.044,352.55519999999996,2.772588939028222
0.2,azure:westeurope,aws:us-west-2,2,8.0,500.0,True,True,365.922,389.7885599999999,6.522308032859428
0.2,azure:westeurope,azure:brazilsouth,2,8.0,500.0,True,True,625.0563,667.3640399999999,6.768628681928327
0.2,azure:westeurope,azure:eastus,2,8.0,500.0,True,True,338.346,397.2744,17.41660903335639
0.2,azure:westeurope,azure:japaneast,2,8.0,500.0,True,True,600.3890999999999,611.0186400000001,1.770441868448353
0.2,azure:westeurope,azure:southeastasia,2,8.0,500.0,True,True,633.2588999999999,656.5111199999999,3.6718346950986342
0.2,azure:westeurope,azure:westus2,2,8.0,500.0,True,True,393.372,443.17440000000005,12.660382538665699
0.2,azure:westeurope,gcp:asia-northeast1,2,8.0,500.0,True,True,605.0499299999999,615.48228,1.7242130744482598
0.2,azure:westeurope,gcp:asia-southeast1,2,8.0,500.0,True,True,625.5053999999998,636.44832,1.7494525227120645
0.2,azure:westeurope,gcp:europe-west1,2,8.0,500.0,True,True,347.184,398.41920000000016,14.757362090418951
0.2,azure:westeurope,gcp:southamerica-east1,2,8.0,500.0,True,True,615.16215,621.3447000000001,1.0050276987945546
0.2,azure:westeurope,gcp:us-east1,2,8.0,500.0,True,True,399.18600000000015,440.66880000000003,10.391847409478256
0.2,azure:westeurope,gcp:us-west1,2,8.0,500.0,True,True,411.1739999999999,454.9067099999999,10.636059186621724
0.2,azure:westus2,aws:ap-northeast-1,2,8.0,500.0,True,True,346.032,356.1336,2.919267582188936
0.2,azure:westus2,aws:ap-southeast-1,2,8.0,500.0,True,True,503.0451,551.5624799999998,9.644737618953018
0.2,azure:westus2,aws:eu-west-1,2,8.0,500.0,True,True,359.45999999999987,366.44399999999996,1.9429143715573627
0.2,azure:westus2,aws:sa-east-1,2,8.0,500.0,True,True,454.76099999999997,515.1779999999999,13.28544004433096
0.2,azure:westus2,aws:us-east-1,2,8.0,500.0,True,True,335.0700000000001,346.068,3.2822992210582482
0.2,azure:westus2,aws:us-west-2,2,8.0,500.0,True,True,321.12,334.90799999999984,4.2937219730941205
0.2,azure:westus2,azure:brazilsouth,2,8.0,500.0,True,True,515.1654000000001,577.2157199999999,12.044737476546333
0.2,azure:westus2,azure:eastus,2,8.0,500.0,True,True,208.98450000000074,293.16456,40.28052798173978
0.2,azure:westus2,azure:japaneast,2,8.0,500.0,True,True,346.788,400.65119999999996,15.532025329596163
0.2,azure:westus2,azure:southeastasia,2,8.0,500.0,True,True,434.1645,494.75160000000005,13.954871943698777
0.2,azure:westus2,azure:westeurope,2,8.0,500.0,True,True,389.646,439.2864,12.739871575737977
0.2,azure:westus2,gcp:asia-northeast1,2,8.0,500.0,True,True,488.53799999999984,513.7514999999999,5.161011016543241
0.2,azure:westus2,gcp:asia-southeast1,2,8.0,500.0,True,True,508.57379999999995,537.2126999999999,5.63121812409526
0.2,azure:westus2,gcp:europe-west1,2,8.0,500.0,True,True,525.3491700000001,548.15526,4.341129919363901
0.2,azure:westus2,gcp:southamerica-east1,2,8.0,500.0,True,True,554.0391000000001,572.7231,3.3723251662202123
0.2,azure:westus2,gcp:us-east1,2,8.0,500.0,True,True,338.481,347.47920000000005,2.6584062325507354
0.2,azure:westus2,gcp:us-west1,2,8.0,500.0,True,True,326.99700000000007,338.184,3.421132303966077
0.2,gcp:asia-northeast1,aws:ap-northeast-1,2,8.0,500.0,True,True,433.62,433.62,0.0
0.2,gcp:asia-northeast1,aws:ap-southeast-1,2,8.0,500.0,True,True,433.62,440.964,1.693648816936487
0.2,gcp:asia-northeast1,aws:eu-west-1,2,8.0,500.0,True,True,589.2506999999999,617.1263999999999,4.730702907947321
0.2,gcp:asia-northeast1,aws:sa-east-1,2,8.0,500.0,True,True,612.4159799999999,644.99526,5.319795868161402
0.2,gcp:asia-northeast1,aws:us-east-1,2,8.0,500.0,True,True,543.6306,579.8754000000001,6.667174364357005
0.2,gcp:asia-northeast1,aws:us-west-2,2,8.0,500.0,True,True,520.9001999999999,562.9409999999999,8.070797438741623
0.2,gcp:asia-northeast1,azure:brazilsouth,2,8.0,500.0,True,True,758.3067,793.5699599999999,4.650263541123921
0.2,gcp:asia-northeast1,azure:eastus,2,8.0,500.0,True,True,483.066,515.2662,6.665797220255628
0.2,gcp:asia-northeast1,azure:japaneast,2,8.0,500.0,True,True,433.62,433.62,0.0
0.2,gcp:asia-northeast1,azure:southeastasia,2,8.0,500.0,True,True,436.40999999999997,443.16,1.5467106619921764
0.2,gcp:asia-northeast1,azure:westeurope,2,8.0,500.0,True,True,674.4782700000002,690.3620999999999,2.3549802427289106
0.2,gcp:asia-northeast1,azure:westus2,2,8.0,500.0,True,True,439.9038,452.4174,2.8446219377963997
0.2,gcp:asia-northeast1,gcp:asia-southeast1,2,8.0,500.0,True,True,63.09450000000071,169.56737999999996,168.75144426217508
0.2,gcp:asia-northeast1,gcp:europe-west1,2,8.0,500.0,True,True,602.4339000000001,630.0929699999998,4.591220713176948
0.2,gcp:asia-northeast1,gcp:southamerica-east1,2,8.0,500.0,True,True,642.38868,667.9863,3.9847557712256085
0.2,gcp:asia-northeast1,gcp:us-east1,2,8.0,500.0,True,True,322.4358,383.10318,18.815336262288508
0.2,gcp:asia-northeast1,gcp:us-west1,2,8.0,500.0,True,True,296.9847,360.75356999999934,21.47210613880088
0.2,gcp:asia-southeast1,aws:ap-northeast-1,2,8.0,500.0,True,True,449.7291,453.8151,0.9085469452610373
0.2,gcp:asia-southeast1,aws:ap-southeast-1,2,8.0,500.0,True,True,433.62,433.62,0.0
0.2,gcp:asia-southeast1,aws:eu-west-1,2,8.0,500.0,True,True,627.31953,654.0483600000001,4.260799914837679
0.2,gcp:asia-southeast1,aws:sa-east-1,2,8.0,500.0,True,True,647.7084000000001,686.64285,6.01110777627708
0.2,gcp:asia-southeast1,aws:us-east-1,2,8.0,500.0,True,True,566.16453,603.5896800000002,6.610295773915781
0.2,gcp:asia-southeast1,aws:us-west-2,2,8.0,500.0,True,True,543.43413,587.0043,8.017562312473817
0.2,gcp:asia-southeast1,azure:brazilsouth,2,8.0,500.0,True,True,777.3633,822.8385,5.8499288556586055
0.2,gcp:asia-southeast1,azure:eastus,2,8.0,500.0,True,True,510.81479999999993,540.5633999999999,5.8237545192504125
0.2,gcp:asia-southeast1,azure:japaneast,2,8.0,500.0,True,True,447.6501,452.1519,1.0056515121966918
0.2,gcp:asia-southeast1,azure:southeastasia,2,8.0,500.0,True,True,433.62,433.62,0.0
0.2,gcp:asia-southeast1,azure:westeurope,2,8.0,500.0,True,True,678.8384100000001,699.1900199999999,2.99800507752645
0.2,gcp:asia-southeast1,azure:westus2,2,8.0,500.0,True,True,463.7636999999999,485.1621,4.614073934635267
0.2,gcp:asia-southeast1,gcp:asia-northeast1,2,8.0,500.0,True,True,48.973499999999945,178.37594999999996,264.2295322980799
0.2,gcp:asia-southeast1,gcp:europe-west1,2,8.0,500.0,True,True,694.8618299999999,719.7311699999998,3.5790338346833437
0.2,gcp:asia-southeast1,gcp:southamerica-east1,2,8.0,500.0,True,True,734.805,804.7280700000001,9.515867475044423
0.2,gcp:asia-southeast1,gcp:us-east1,2,8.0,500.0,True,True,354.0438,406.2213,14.737583315962604
0.2,gcp:asia-southeast1,gcp:us-west1,2,8.0,500.0,True,True,325.78470000000004,385.91666999999967,18.457579499589645
0.2,gcp:europe-west1,aws:ap-northeast-1,2,8.0,500.0,True,True,605.4624,634.7085299999999,4.830379227512704
0.2,gcp:europe-west1,aws:ap-southeast-1,2,8.0,500.0,True,True,697.5738,730.32552,4.6950903259268015
0.2,gcp:europe-west1,aws:eu-west-1,2,8.0,500.0,True,True,433.62,433.62,0.0
0.2,gcp:europe-west1,aws:sa-east-1,2,8.0,500.0,True,True,593.2728000000001,620.8847999999999,4.654182696391921
0.2,gcp:europe-west1,aws:us-east-1,2,8.0,500.0,True,True,433.62,446.10119999999984,2.878372768783689
0.2,gcp:europe-west1,aws:us-west-2,2,8.0,500.0,True,True,479.65680000000003,490.4711999999999,2.2546120476140152
0.2,gcp:europe-west1,azure:brazilsouth,2,8.0,500.0,True,True,746.3231999999999,782.53146,4.851552249749185
0.2,gcp:europe-west1,azure:eastus,2,8.0,500.0,True,True,439.0866000000001,452.50199999999995,3.055297064405942
0.2,gcp:europe-west1,azure:japaneast,2,8.0,500.0,True,True,693.7181999999999,705.6964799999998,1.7266780661081012
0.2,gcp:europe-west1,azure:southeastasia,2,8.0,500.0,True,True,705.4263,727.7753699999998,3.16816512228136
0.2,gcp:europe-west1,azure:westeurope,2,8.0,500.0,True,True,433.62,433.62,0.0
0.2,gcp:europe-west1,azure:westus2,2,8.0,500.0,True,True,507.5712000000001,550.7063999999999,8.49835451656828
0.2,gcp:europe-west1,gcp:asia-northeast1,2,8.0,500.0,True,True,592.8399,612.3209400000001,3.286054126923664
0.2,gcp:europe-west1,gcp:asia-southeast1,2,8.0,500.0,True,True,637.7584499999998,670.5414899999997,5.140353687199272
0.2,gcp:europe-west1,gcp:southamerica-east1,2,8.0,500.0,True,True,623.2462200000001,651.8367000000001,4.587349121828601
0.2,gcp:europe-west1,gcp:us-east1,2,8.0,500.0,True,True,294.3504000000001,334.59047999999996,13.670808668851766
0.2,gcp:europe-west1,gcp:us-west1,2,8.0,500.0,True,True,317.0709,352.87487999999996,11.292105330385088
0.2,gcp:southamerica-east1,aws:ap-northeast-1,2,8.0,500.0,True,True,842.32026,870.33744,3.3261909193541244
0.2,gcp:southamerica-east1,aws:ap-southeast-1,2,8.0,500.0,True,True,957.5713799999996,1017.9708299999999,6.307566335159291
0.2,gcp:southamerica-east1,aws:eu-west-1,2,8.0,500.0,True,True,798.8346,827.6741999999998,3.610209172211593
0.2,gcp:southamerica-east1,aws:sa-east-1,2,8.0,500.0,True,True,649.62,649.62,0.0
0.2,gcp:southamerica-east1,aws:us-east-1,2,8.0,500.0,True,True,747.9,786.1662,5.116486161251508
0.2,gcp:southamerica-east1,aws:us-west-2,2,8.0,500.0,True,True,781.0308000000001,813.3192,4.134075122261492
0.2,gcp:southamerica-east1,azure:brazilsouth,2,8.0,500.0,True,True,649.62,649.62,0.0
0.2,gcp:southamerica-east1,azure:eastus,2,8.0,500.0,True,True,712.9404000000001,758.0916000000001,6.333096006342187
0.2,gcp:southamerica-east1,azure:japaneast,2,8.0,500.0,True,True,958.19526,963.22554,0.5249744190970076
0.2,gcp:southamerica-east1,azure:southeastasia,2,8.0,500.0,True,True,998.62893,1015.78419,1.71788133556275
0.2,gcp:southamerica-east1,azure:westeurope,2,8.0,500.0,True,True,943.5570300000002,947.9425500000001,0.4647858964073351
0.2,gcp:southamerica-east1,azure:westus2,2,8.0,500.0,True,True,806.3495999999999,835.9812000000001,3.6747832453814286
0.2,gcp:southamerica-east1,gcp:asia-northeast1,2,8.0,500.0,True,True,879.5455200000001,915.7969799999998,4.121612716531114
0.2,gcp:southamerica-east1,gcp:asia-southeast1,2,8.0,500.0,True,True,900.30357,954.0861300000003,5.973825028817804
0.2,gcp:southamerica-east1,gcp:europe-west1,2,8.0,500.0,True,True,863.4801600000001,889.6677299999999,3.032793480744227
0.2,gcp:southamerica-east1,gcp:us-east1,2,8.0,500.0,True,True,696.8942100000002,750.5159399999999,7.694385924084478
0.2,gcp:southamerica-east1,gcp:us-west1,2,8.0,500.0,True,True,715.91643,768.7459800000048,7.379290066021367
0.2,gcp:us-east1,aws:ap-northeast-1,2,8.0,500.0,True,True,478.3005,498.6684,4.258389861603745
0.2,gcp:us-east1,aws:ap-southeast-1,2,8.0,500.0,True,True,648.2858399999999,671.33322,3.5551262387591396
0.2,gcp:us-east1,aws:eu-west-1,2,8.0,500.0,True,True,439.63289999999995,446.27849999999995,1.5116248124287337
0.2,gcp:us-east1,aws:sa-east-1,2,8.0,500.0,True,True,465.1541999999999,476.8001999999999,2.5036858744906567
0.2,gcp:us-east1,aws:us-east-1,2,8.0,500.0,True,True,433.62,433.62,0.0
0.2,gcp:us-east1,aws:us-west-2,2,8.0,500.0,True,True,434.2428000000001,441.4266,1.65432794740636
0.2,gcp:us-east1,azure:brazilsouth,2,8.0,500.0,True,True,722.0506499999999,750.3006600000001,3.9124692983795812
0.2,gcp:us-east1,azure:eastus,2,8.0,500.0,True,True,433.62,437.39369999999997,0.8702781237027726
0.2,gcp:us-east1,azure:japaneast,2,8.0,500.0,True,True,462.1626,477.12960000000004,3.238470616185741
0.2,gcp:us-east1,azure:southeastasia,2,8.0,500.0,True,True,553.0698,588.5757,6.419786435636153
0.2,gcp:us-east1,azure:westeurope,2,8.0,500.0,True,True,485.1315000000003,532.7505000000002,9.8156891482
0.2,gcp:us-east1,azure:westus2,2,8.0,500.0,True,True,433.62,437.1552,0.8152760481527547
0.2,gcp:us-east1,gcp:asia-northeast1,2,8.0,500.0,True,True,317.1843,337.62582000000003,6.444682161128412
0.2,gcp:us-east1,gcp:asia-southeast1,2,8.0,500.0,True,True,343.6154999999999,360.07182,4.7891669613274495
0.2,gcp:us-east1,gcp:europe-west1,2,8.0,500.0,True,True,295.7130000000001,376.31835,27.25796633898405
0.2,gcp:us-east1,gcp:southamerica-east1,2,8.0,500.0,True,True,421.11674999999997,490.4856000000001,16.472593407885135
0.2,gcp:us-east1,gcp:us-west1,2,8.0,500.0,True,True,71.66700000000061,173.51099999999997,142.10724601280714
0.2,gcp:us-west1,aws:ap-northeast-1,2,8.0,500.0,True,True,470.42100000000005,492.36480000000006,4.664715223172436
0.2,gcp:us-west1,aws:ap-southeast-1,2,8.0,500.0,True,True,635.2190999999998,654.1208999999999,2.9756347061982393
0.2,gcp:us-west1,aws:eu-west-1,2,8.0,500.0,True,True,456.0849,459.0081,0.6409332999185039
0.2,gcp:us-west1,aws:sa-east-1,2,8.0,500.0,True,True,481.2263999999999,489.65759999999995,1.7520235797537391
0.2,gcp:us-west1,aws:us-east-1,2,8.0,500.0,True,True,433.62,435.8754,0.5201328352013304
0.2,gcp:us-west1,aws:us-west-2,2,8.0,500.0,True,True,433.62,433.62,0.0
0.2,gcp:us-west1,azure:brazilsouth,2,8.0,500.0,True,True,720.4648499999998,748.3242600000001,3.8668659546680537
0.2,gcp:us-west1,azure:eastus,2,8.0,500.0,True,True,433.62,440.66970000000003,1.6257783312577903
0.2,gcp:us-west1,azure:japaneast,2,8.0,500.0,True,True,436.71150000000006,446.8923,2.331241563366185
0.2,gcp:us-west1,azure:southeastasia,2,8.0,500.0,True,True,533.5938,571.7403,7.148977368177828
0.2,gcp:us-west1,azure:westeurope,2,8.0,500.0,True,True,498.7440000000004,545.2605,9.326728742601317
0.2,gcp:us-west1,azure:westus2,2,8.0,500.0,True,True,433.62,433.62,0.0
0.2,gcp:us-west1,gcp:asia-northeast1,2,8.0,500.0,True,True,297.97380000000004,304.69140000000004,2.25442639587776
0.2,gcp:us-west1,gcp:asia-southeast1,2,8.0,500.0,True,True,316.71180000000004,328.47318,3.7135907155969474
0.2,gcp:us-west1,gcp:europe-west1,2,8.0,500.0,True,True,320.57910000000004,396.21105000000006,23.592289703227692
0.2,gcp:us-west1,gcp:southamerica-east1,2,8.0,500.0,True,True,441.70244999999994,506.74229999999994,14.724810786084616
0.2,gcp:us-west1,gcp:us-east1,2,8.0,500.0,True,True,37.62,91.809,144.04306220095694
